inventory_id,store_id,product_id,stock_on_hand,store_name,store_city,store_location,store_open_date,year_operation
963,31,6,41,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,2012-05-04,4
964,31,7,18,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,2012-05-04,4
965,31,8,84,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,2012-05-04,4
966,31,9,10,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,2012-05-04,4
967,31,10,139,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,2012-05-04,4
968,31,11,8,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,2012-05-04,4
969,31,12,13,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,2012-05-04,4
970,31,13,19,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,2012-05-04,4
971,31,14,9,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,2012-05-04,4
972,31,15,4,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,2012-05-04,4
973,31,17,19,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,2012-05-04,4
974,31,18,2,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,2012-05-04,4
975,31,19,95,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,2012-05-04,4
976,31,21,6,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,2012-05-04,4
977,31,23,9,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,2012-05-04,4
978,31,24,29,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,2012-05-04,4
979,31,25,94,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,2012-05-04,4
980,31,26,17,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,2012-05-04,4
981,31,27,27,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,2012-05-04,4
982,31,28,10,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,2012-05-04,4
983,31,29,28,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,2012-05-04,4
984,31,30,66,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,2012-05-04,4
985,31,31,39,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,2012-05-04,4
986,31,32,12,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,2012-05-04,4
987,31,33,20,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,2012-05-04,4
988,31,34,20,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,2012-05-04,4
989,32,1,25,Maven Toys Hermosillo 1,Hermosillo,Residential,2012-08-31,4
990,32,2,10,Maven Toys Hermosillo 1,Hermosillo,Residential,2012-08-31,4
991,32,3,45,Maven Toys Hermosillo 1,Hermosillo,Residential,2012-08-31,4
992,32,6,65,Maven Toys Hermosillo 1,Hermosillo,Residential,2012-08-31,4
993,32,7,18,Maven Toys Hermosillo 1,Hermosillo,Residential,2012-08-31,4
994,32,8,56,Maven Toys Hermosillo 1,Hermosillo,Residential,2012-08-31,4
995,32,9,3,Maven Toys Hermosillo 1,Hermosillo,Residential,2012-08-31,4
996,32,10,138,Maven Toys Hermosillo 1,Hermosillo,Residential,2012-08-31,4
997,32,11,6,Maven Toys Hermosillo 1,Hermosillo,Residential,2012-08-31,4
998,32,12,4,Maven Toys Hermosillo 1,Hermosillo,Residential,2012-08-31,4
999,32,13,13,Maven Toys Hermosillo 1,Hermosillo,Residential,2012-08-31,4
1000,32,14,27,Maven Toys Hermosillo 1,Hermosillo,Residential,2012-08-31,4
1001,32,15,27,Maven Toys Hermosillo 1,Hermosillo,Residential,2012-08-31,4
1002,32,17,8,Maven Toys Hermosillo 1,Hermosillo,Residential,2012-08-31,4
1003,32,18,40,Maven Toys Hermosillo 1,Hermosillo,Residential,2012-08-31,4
1004,32,19,35,Maven Toys Hermosillo 1,Hermosillo,Residential,2012-08-31,4
1005,32,21,0,Maven Toys Hermosillo 1,Hermosillo,Residential,2012-08-31,4
1006,32,23,23,Maven Toys Hermosillo 1,Hermosillo,Residential,2012-08-31,4
1007,32,24,42,Maven Toys Hermosillo 1,Hermosillo,Residential,2012-08-31,4
1008,32,25,20,Maven Toys Hermosillo 1,Hermosillo,Residential,2012-08-31,4
1009,32,26,11,Maven Toys Hermosillo 1,Hermosillo,Residential,2012-08-31,4
1010,32,27,53,Maven Toys Hermosillo 1,Hermosillo,Residential,2012-08-31,4
1011,32,28,5,Maven Toys Hermosillo 1,Hermosillo,Residential,2012-08-31,4
1012,32,29,4,Maven Toys Hermosillo 1,Hermosillo,Residential,2012-08-31,4
1013,32,30,28,Maven Toys Hermosillo 1,Hermosillo,Residential,2012-08-31,4
1014,32,31,4,Maven Toys Hermosillo 1,Hermosillo,Residential,2012-08-31,4
1015,32,32,8,Maven Toys Hermosillo 1,Hermosillo,Residential,2012-08-31,4
1016,32,33,13,Maven Toys Hermosillo 1,Hermosillo,Residential,2012-08-31,4
1017,32,34,20,Maven Toys Hermosillo 1,Hermosillo,Residential,2012-08-31,4
1018,33,1,10,Maven Toys Monterrey 3,Monterrey,Airport,2013-03-17,3
1019,33,2,16,Maven Toys Monterrey 3,Monterrey,Airport,2013-03-17,3
1020,33,3,21,Maven Toys Monterrey 3,Monterrey,Airport,2013-03-17,3
1021,33,4,15,Maven Toys Monterrey 3,Monterrey,Airport,2013-03-17,3
1022,33,5,7,Maven Toys Monterrey 3,Monterrey,Airport,2013-03-17,3
1023,33,6,8,Maven Toys Monterrey 3,Monterrey,Airport,2013-03-17,3
1024,33,7,4,Maven Toys Monterrey 3,Monterrey,Airport,2013-03-17,3
1025,33,8,66,Maven Toys Monterrey 3,Monterrey,Airport,2013-03-17,3
1026,33,9,3,Maven Toys Monterrey 3,Monterrey,Airport,2013-03-17,3
1027,33,10,12,Maven Toys Monterrey 3,Monterrey,Airport,2013-03-17,3
1028,33,11,4,Maven Toys Monterrey 3,Monterrey,Airport,2013-03-17,3
1029,33,12,17,Maven Toys Monterrey 3,Monterrey,Airport,2013-03-17,3
1030,33,13,0,Maven Toys Monterrey 3,Monterrey,Airport,2013-03-17,3
1031,33,14,11,Maven Toys Monterrey 3,Monterrey,Airport,2013-03-17,3
1032,33,15,0,Maven Toys Monterrey 3,Monterrey,Airport,2013-03-17,3
1033,33,16,5,Maven Toys Monterrey 3,Monterrey,Airport,2013-03-17,3
1034,33,17,2,Maven Toys Monterrey 3,Monterrey,Airport,2013-03-17,3
1035,33,18,15,Maven Toys Monterrey 3,Monterrey,Airport,2013-03-17,3
1036,33,19,61,Maven Toys Monterrey 3,Monterrey,Airport,2013-03-17,3
1037,33,20,11,Maven Toys Monterrey 3,Monterrey,Airport,2013-03-17,3
1038,33,21,13,Maven Toys Monterrey 3,Monterrey,Airport,2013-03-17,3
1039,33,22,5,Maven Toys Monterrey 3,Monterrey,Airport,2013-03-17,3
1040,33,23,22,Maven Toys Monterrey 3,Monterrey,Airport,2013-03-17,3
1041,33,24,27,Maven Toys Monterrey 3,Monterrey,Airport,2013-03-17,3
1042,33,25,57,Maven Toys Monterrey 3,Monterrey,Airport,2013-03-17,3
1043,33,26,5,Maven Toys Monterrey 3,Monterrey,Airport,2013-03-17,3
1044,33,27,6,Maven Toys Monterrey 3,Monterrey,Airport,2013-03-17,3
1045,33,28,5,Maven Toys Monterrey 3,Monterrey,Airport,2013-03-17,3
1046,33,29,9,Maven Toys Monterrey 3,Monterrey,Airport,2013-03-17,3
1047,33,30,39,Maven Toys Monterrey 3,Monterrey,Airport,2013-03-17,3
1048,33,31,7,Maven Toys Monterrey 3,Monterrey,Airport,2013-03-17,3
1049,33,32,15,Maven Toys Monterrey 3,Monterrey,Airport,2013-03-17,3
1050,33,33,9,Maven Toys Monterrey 3,Monterrey,Airport,2013-03-17,3
1051,33,34,14,Maven Toys Monterrey 3,Monterrey,Airport,2013-03-17,3
1052,33,35,18,Maven Toys Monterrey 3,Monterrey,Airport,2013-03-17,3
1053,34,1,5,Maven Toys Villahermosa 1,Villahermosa,Downtown,2013-06-07,3
1054,34,2,25,Maven Toys Villahermosa 1,Villahermosa,Downtown,2013-06-07,3
1055,34,3,17,Maven Toys Villahermosa 1,Villahermosa,Downtown,2013-06-07,3
1056,34,4,15,Maven Toys Villahermosa 1,Villahermosa,Downtown,2013-06-07,3
1057,34,5,7,Maven Toys Villahermosa 1,Villahermosa,Downtown,2013-06-07,3
1058,34,6,24,Maven Toys Villahermosa 1,Villahermosa,Downtown,2013-06-07,3
1059,34,7,5,Maven Toys Villahermosa 1,Villahermosa,Downtown,2013-06-07,3
1060,34,8,68,Maven Toys Villahermosa 1,Villahermosa,Downtown,2013-06-07,3
1061,34,9,0,Maven Toys Villahermosa 1,Villahermosa,Downtown,2013-06-07,3
1062,34,10,57,Maven Toys Villahermosa 1,Villahermosa,Downtown,2013-06-07,3
1063,34,11,18,Maven Toys Villahermosa 1,Villahermosa,Downtown,2013-06-07,3
1064,34,12,6,Maven Toys Villahermosa 1,Villahermosa,Downtown,2013-06-07,3
1065,34,13,3,Maven Toys Villahermosa 1,Villahermosa,Downtown,2013-06-07,3
1066,34,14,5,Maven Toys Villahermosa 1,Villahermosa,Downtown,2013-06-07,3
1067,34,15,10,Maven Toys Villahermosa 1,Villahermosa,Downtown,2013-06-07,3
1068,34,16,7,Maven Toys Villahermosa 1,Villahermosa,Downtown,2013-06-07,3
1069,34,17,19,Maven Toys Villahermosa 1,Villahermosa,Downtown,2013-06-07,3
1070,34,18,12,Maven Toys Villahermosa 1,Villahermosa,Downtown,2013-06-07,3
1071,34,19,14,Maven Toys Villahermosa 1,Villahermosa,Downtown,2013-06-07,3
1072,34,20,17,Maven Toys Villahermosa 1,Villahermosa,Downtown,2013-06-07,3
1073,34,21,22,Maven Toys Villahermosa 1,Villahermosa,Downtown,2013-06-07,3
1074,34,22,15,Maven Toys Villahermosa 1,Villahermosa,Downtown,2013-06-07,3
1075,34,23,13,Maven Toys Villahermosa 1,Villahermosa,Downtown,2013-06-07,3
1076,34,24,28,Maven Toys Villahermosa 1,Villahermosa,Downtown,2013-06-07,3
1077,34,25,131,Maven Toys Villahermosa 1,Villahermosa,Downtown,2013-06-07,3
1078,34,26,3,Maven Toys Villahermosa 1,Villahermosa,Downtown,2013-06-07,3
1079,34,27,12,Maven Toys Villahermosa 1,Villahermosa,Downtown,2013-06-07,3
1080,34,28,13,Maven Toys Villahermosa 1,Villahermosa,Downtown,2013-06-07,3
1081,34,29,3,Maven Toys Villahermosa 1,Villahermosa,Downtown,2013-06-07,3
1082,34,30,53,Maven Toys Villahermosa 1,Villahermosa,Downtown,2013-06-07,3
1083,34,31,30,Maven Toys Villahermosa 1,Villahermosa,Downtown,2013-06-07,3
1084,34,32,19,Maven Toys Villahermosa 1,Villahermosa,Downtown,2013-06-07,3
1085,34,33,9,Maven Toys Villahermosa 1,Villahermosa,Downtown,2013-06-07,3
1086,34,34,17,Maven Toys Villahermosa 1,Villahermosa,Downtown,2013-06-07,3
1087,34,35,20,Maven Toys Villahermosa 1,Villahermosa,Downtown,2013-06-07,3
1088,35,1,8,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,2013-06-11,3
1089,35,2,37,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,2013-06-11,3
1090,35,3,12,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,2013-06-11,3
1091,35,6,31,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,2013-06-11,3
1092,35,7,10,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,2013-06-11,3
1093,35,8,77,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,2013-06-11,3
1094,35,9,4,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,2013-06-11,3
1095,35,10,86,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,2013-06-11,3
1096,35,11,8,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,2013-06-11,3
1097,35,12,15,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,2013-06-11,3
1098,35,13,3,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,2013-06-11,3
1099,35,14,38,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,2013-06-11,3
1100,35,15,0,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,2013-06-11,3
1101,35,17,10,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,2013-06-11,3
1102,35,18,11,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,2013-06-11,3
1103,35,19,44,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,2013-06-11,3
1104,35,21,6,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,2013-06-11,3
1105,35,23,5,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,2013-06-11,3
1106,35,24,44,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,2013-06-11,3
1107,35,25,14,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,2013-06-11,3
1108,35,26,5,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,2013-06-11,3
1109,35,27,16,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,2013-06-11,3
1110,35,28,20,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,2013-06-11,3
1111,35,29,11,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,2013-06-11,3
1112,35,30,10,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,2013-06-11,3
1113,35,31,74,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,2013-06-11,3
1114,35,32,20,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,2013-06-11,3
1115,35,33,14,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,2013-06-11,3
1116,35,34,9,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,2013-06-11,3
1117,36,1,2,Maven Toys Morelia 1,Morelia,Downtown,2013-07-01,3
1118,36,2,26,Maven Toys Morelia 1,Morelia,Downtown,2013-07-01,3
1119,36,3,26,Maven Toys Morelia 1,Morelia,Downtown,2013-07-01,3
1120,36,4,0,Maven Toys Morelia 1,Morelia,Downtown,2013-07-01,3
1121,36,5,3,Maven Toys Morelia 1,Morelia,Downtown,2013-07-01,3
1122,36,6,27,Maven Toys Morelia 1,Morelia,Downtown,2013-07-01,3
1123,36,7,15,Maven Toys Morelia 1,Morelia,Downtown,2013-07-01,3
1124,36,8,58,Maven Toys Morelia 1,Morelia,Downtown,2013-07-01,3
1125,36,9,19,Maven Toys Morelia 1,Morelia,Downtown,2013-07-01,3
1126,36,10,33,Maven Toys Morelia 1,Morelia,Downtown,2013-07-01,3
1127,36,11,1,Maven Toys Morelia 1,Morelia,Downtown,2013-07-01,3
1128,36,12,1,Maven Toys Morelia 1,Morelia,Downtown,2013-07-01,3
1129,36,13,18,Maven Toys Morelia 1,Morelia,Downtown,2013-07-01,3
1130,36,14,110,Maven Toys Morelia 1,Morelia,Downtown,2013-07-01,3
1131,36,15,2,Maven Toys Morelia 1,Morelia,Downtown,2013-07-01,3
1132,36,16,7,Maven Toys Morelia 1,Morelia,Downtown,2013-07-01,3
1133,36,17,12,Maven Toys Morelia 1,Morelia,Downtown,2013-07-01,3
1134,36,18,4,Maven Toys Morelia 1,Morelia,Downtown,2013-07-01,3
1135,36,19,28,Maven Toys Morelia 1,Morelia,Downtown,2013-07-01,3
1136,36,20,2,Maven Toys Morelia 1,Morelia,Downtown,2013-07-01,3
1137,36,21,33,Maven Toys Morelia 1,Morelia,Downtown,2013-07-01,3
1138,36,22,21,Maven Toys Morelia 1,Morelia,Downtown,2013-07-01,3
1139,36,23,19,Maven Toys Morelia 1,Morelia,Downtown,2013-07-01,3
1140,36,24,9,Maven Toys Morelia 1,Morelia,Downtown,2013-07-01,3
1141,36,25,125,Maven Toys Morelia 1,Morelia,Downtown,2013-07-01,3
1142,36,26,7,Maven Toys Morelia 1,Morelia,Downtown,2013-07-01,3
1143,36,27,46,Maven Toys Morelia 1,Morelia,Downtown,2013-07-01,3
1144,36,28,7,Maven Toys Morelia 1,Morelia,Downtown,2013-07-01,3
1145,36,29,14,Maven Toys Morelia 1,Morelia,Downtown,2013-07-01,3
1146,36,30,15,Maven Toys Morelia 1,Morelia,Downtown,2013-07-01,3
1147,36,31,6,Maven Toys Morelia 1,Morelia,Downtown,2013-07-01,3
1148,36,32,7,Maven Toys Morelia 1,Morelia,Downtown,2013-07-01,3
1149,36,33,21,Maven Toys Morelia 1,Morelia,Downtown,2013-07-01,3
1150,36,34,2,Maven Toys Morelia 1,Morelia,Downtown,2013-07-01,3
1151,36,35,12,Maven Toys Morelia 1,Morelia,Downtown,2013-07-01,3
1152,37,1,23,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,2013-11-28,3
1153,37,2,3,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,2013-11-28,3
1154,37,3,4,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,2013-11-28,3
1155,37,4,4,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,2013-11-28,3
1156,37,5,2,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,2013-11-28,3
1157,37,6,17,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,2013-11-28,3
1158,37,7,16,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,2013-11-28,3
1159,37,8,129,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,2013-11-28,3
1160,37,9,10,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,2013-11-28,3
1161,37,10,34,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,2013-11-28,3
1162,37,11,7,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,2013-11-28,3
1163,37,12,11,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,2013-11-28,3
1164,37,13,21,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,2013-11-28,3
1165,37,14,5,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,2013-11-28,3
1166,37,15,4,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,2013-11-28,3
1167,37,16,6,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,2013-11-28,3
1168,37,17,7,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,2013-11-28,3
1169,37,18,6,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,2013-11-28,3
1170,37,19,69,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,2013-11-28,3
1171,37,20,11,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,2013-11-28,3
1172,37,21,53,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,2013-11-28,3
1173,37,22,9,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,2013-11-28,3
1174,37,23,0,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,2013-11-28,3
1175,37,24,27,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,2013-11-28,3
1176,37,25,34,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,2013-11-28,3
1177,37,26,11,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,2013-11-28,3
1178,37,27,18,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,2013-11-28,3
1179,37,28,4,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,2013-11-28,3
1180,37,29,5,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,2013-11-28,3
1181,37,30,35,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,2013-11-28,3
1182,37,31,14,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,2013-11-28,3
1183,37,32,0,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,2013-11-28,3
1184,37,33,10,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,2013-11-28,3
1185,37,34,13,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,2013-11-28,3
1186,37,35,14,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,2013-11-28,3
1187,38,1,21,Maven Toys Chihuahua 2,Chihuahua,Downtown,2014-03-18,2
1188,38,2,34,Maven Toys Chihuahua 2,Chihuahua,Downtown,2014-03-18,2
1189,38,3,54,Maven Toys Chihuahua 2,Chihuahua,Downtown,2014-03-18,2
1190,38,4,15,Maven Toys Chihuahua 2,Chihuahua,Downtown,2014-03-18,2
1191,38,5,20,Maven Toys Chihuahua 2,Chihuahua,Downtown,2014-03-18,2
1192,38,6,54,Maven Toys Chihuahua 2,Chihuahua,Downtown,2014-03-18,2
1193,38,7,84,Maven Toys Chihuahua 2,Chihuahua,Downtown,2014-03-18,2
1194,38,8,94,Maven Toys Chihuahua 2,Chihuahua,Downtown,2014-03-18,2
1195,38,9,6,Maven Toys Chihuahua 2,Chihuahua,Downtown,2014-03-18,2
1196,38,10,68,Maven Toys Chihuahua 2,Chihuahua,Downtown,2014-03-18,2
1197,38,11,2,Maven Toys Chihuahua 2,Chihuahua,Downtown,2014-03-18,2
1198,38,12,0,Maven Toys Chihuahua 2,Chihuahua,Downtown,2014-03-18,2
1199,38,13,21,Maven Toys Chihuahua 2,Chihuahua,Downtown,2014-03-18,2
1200,38,14,7,Maven Toys Chihuahua 2,Chihuahua,Downtown,2014-03-18,2
1201,38,15,5,Maven Toys Chihuahua 2,Chihuahua,Downtown,2014-03-18,2
1202,38,16,6,Maven Toys Chihuahua 2,Chihuahua,Downtown,2014-03-18,2
1203,38,17,24,Maven Toys Chihuahua 2,Chihuahua,Downtown,2014-03-18,2
1204,38,18,10,Maven Toys Chihuahua 2,Chihuahua,Downtown,2014-03-18,2
1205,38,19,7,Maven Toys Chihuahua 2,Chihuahua,Downtown,2014-03-18,2
1206,38,20,11,Maven Toys Chihuahua 2,Chihuahua,Downtown,2014-03-18,2
1207,38,21,63,Maven Toys Chihuahua 2,Chihuahua,Downtown,2014-03-18,2
1208,38,22,8,Maven Toys Chihuahua 2,Chihuahua,Downtown,2014-03-18,2
1209,38,23,27,Maven Toys Chihuahua 2,Chihuahua,Downtown,2014-03-18,2
1210,38,24,11,Maven Toys Chihuahua 2,Chihuahua,Downtown,2014-03-18,2
1211,38,25,57,Maven Toys Chihuahua 2,Chihuahua,Downtown,2014-03-18,2
1212,38,26,17,Maven Toys Chihuahua 2,Chihuahua,Downtown,2014-03-18,2
1213,38,27,24,Maven Toys Chihuahua 2,Chihuahua,Downtown,2014-03-18,2
1214,38,28,26,Maven Toys Chihuahua 2,Chihuahua,Downtown,2014-03-18,2
1215,38,29,25,Maven Toys Chihuahua 2,Chihuahua,Downtown,2014-03-18,2
1216,38,30,7,Maven Toys Chihuahua 2,Chihuahua,Downtown,2014-03-18,2
1217,38,31,17,Maven Toys Chihuahua 2,Chihuahua,Downtown,2014-03-18,2
1218,38,32,20,Maven Toys Chihuahua 2,Chihuahua,Downtown,2014-03-18,2
1219,38,33,9,Maven Toys Chihuahua 2,Chihuahua,Downtown,2014-03-18,2
1220,38,34,18,Maven Toys Chihuahua 2,Chihuahua,Downtown,2014-03-18,2
1221,38,35,2,Maven Toys Chihuahua 2,Chihuahua,Downtown,2014-03-18,2
1222,39,1,0,Maven Toys Xalapa 2,Xalapa,Downtown,2014-04-21,2
1223,39,2,9,Maven Toys Xalapa 2,Xalapa,Downtown,2014-04-21,2
1224,39,3,13,Maven Toys Xalapa 2,Xalapa,Downtown,2014-04-21,2
1225,39,6,11,Maven Toys Xalapa 2,Xalapa,Downtown,2014-04-21,2
1226,39,7,21,Maven Toys Xalapa 2,Xalapa,Downtown,2014-04-21,2
1227,39,8,90,Maven Toys Xalapa 2,Xalapa,Downtown,2014-04-21,2
1228,39,9,6,Maven Toys Xalapa 2,Xalapa,Downtown,2014-04-21,2
1229,39,10,49,Maven Toys Xalapa 2,Xalapa,Downtown,2014-04-21,2
1230,39,11,2,Maven Toys Xalapa 2,Xalapa,Downtown,2014-04-21,2
1231,39,12,3,Maven Toys Xalapa 2,Xalapa,Downtown,2014-04-21,2
1232,39,13,15,Maven Toys Xalapa 2,Xalapa,Downtown,2014-04-21,2
1233,39,14,12,Maven Toys Xalapa 2,Xalapa,Downtown,2014-04-21,2
1234,39,15,0,Maven Toys Xalapa 2,Xalapa,Downtown,2014-04-21,2
1235,39,17,35,Maven Toys Xalapa 2,Xalapa,Downtown,2014-04-21,2
1236,39,18,22,Maven Toys Xalapa 2,Xalapa,Downtown,2014-04-21,2
1237,39,19,9,Maven Toys Xalapa 2,Xalapa,Downtown,2014-04-21,2
1238,39,21,5,Maven Toys Xalapa 2,Xalapa,Downtown,2014-04-21,2
1239,39,23,5,Maven Toys Xalapa 2,Xalapa,Downtown,2014-04-21,2
1240,39,24,58,Maven Toys Xalapa 2,Xalapa,Downtown,2014-04-21,2
1241,39,25,40,Maven Toys Xalapa 2,Xalapa,Downtown,2014-04-21,2
1242,39,26,8,Maven Toys Xalapa 2,Xalapa,Downtown,2014-04-21,2
1243,39,27,16,Maven Toys Xalapa 2,Xalapa,Downtown,2014-04-21,2
1244,39,28,0,Maven Toys Xalapa 2,Xalapa,Downtown,2014-04-21,2
1245,39,29,16,Maven Toys Xalapa 2,Xalapa,Downtown,2014-04-21,2
1246,39,30,19,Maven Toys Xalapa 2,Xalapa,Downtown,2014-04-21,2
1247,39,31,15,Maven Toys Xalapa 2,Xalapa,Downtown,2014-04-21,2
1248,39,32,5,Maven Toys Xalapa 2,Xalapa,Downtown,2014-04-21,2
1249,39,33,14,Maven Toys Xalapa 2,Xalapa,Downtown,2014-04-21,2
1250,39,34,4,Maven Toys Xalapa 2,Xalapa,Downtown,2014-04-21,2
1251,40,1,10,Maven Toys Toluca 2,Toluca,Commercial,2014-05-27,2
1252,40,2,29,Maven Toys Toluca 2,Toluca,Commercial,2014-05-27,2
1253,40,3,9,Maven Toys Toluca 2,Toluca,Commercial,2014-05-27,2
1254,40,6,29,Maven Toys Toluca 2,Toluca,Commercial,2014-05-27,2
1255,40,7,4,Maven Toys Toluca 2,Toluca,Commercial,2014-05-27,2
1256,40,8,61,Maven Toys Toluca 2,Toluca,Commercial,2014-05-27,2
1257,40,9,11,Maven Toys Toluca 2,Toluca,Commercial,2014-05-27,2
1258,40,10,66,Maven Toys Toluca 2,Toluca,Commercial,2014-05-27,2
1259,40,11,10,Maven Toys Toluca 2,Toluca,Commercial,2014-05-27,2
1260,40,12,2,Maven Toys Toluca 2,Toluca,Commercial,2014-05-27,2
1261,40,13,2,Maven Toys Toluca 2,Toluca,Commercial,2014-05-27,2
1262,40,14,13,Maven Toys Toluca 2,Toluca,Commercial,2014-05-27,2
1263,40,15,1,Maven Toys Toluca 2,Toluca,Commercial,2014-05-27,2
1264,40,17,19,Maven Toys Toluca 2,Toluca,Commercial,2014-05-27,2
1265,40,18,26,Maven Toys Toluca 2,Toluca,Commercial,2014-05-27,2
1266,40,19,23,Maven Toys Toluca 2,Toluca,Commercial,2014-05-27,2
1267,40,21,10,Maven Toys Toluca 2,Toluca,Commercial,2014-05-27,2
1268,40,23,10,Maven Toys Toluca 2,Toluca,Commercial,2014-05-27,2
1269,40,24,33,Maven Toys Toluca 2,Toluca,Commercial,2014-05-27,2
1270,40,25,13,Maven Toys Toluca 2,Toluca,Commercial,2014-05-27,2
1271,40,26,4,Maven Toys Toluca 2,Toluca,Commercial,2014-05-27,2
